BOTTLE,20001102WHPSIOJJW
#code : jjward hyd_to_exchange.pl V1.0
#original files copied from HTML directory: 2000.09.25
#original HYD file: a03hy.txt   Fri Oct 27 14:26:11 2000
#original SUM file: a03su.txt   Mon Sep 25 14:38:01 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
      RUCT40_1,   A03,   121,  1,     14,     14,2,19931024,0417, 37.4080, -71.7373, 3442,   1022.7,   4.0777,  34.9590,2,  34.9661,2,    270.2,2,    14.63,2,  -999.00,5,    17.86,2,     1.07,2
      RUCT40_1,   A03,   121,  1,     13,    a13,2,19931024,0417, 37.4080, -71.7373, 3442,   1212.1,   3.8939,  34.9565,2,  34.9559,2,    272.4,2,    14.73,2,  -999.00,5,    17.83,2,     1.09,2
      RUCT40_1,   A03,   121,  1,     12,    k12,2,19931024,0417, 37.4080, -71.7373, 3442,   1402.7,   3.7575,  34.9645,2,  34.9535,2,    276.7,2,    14.85,2,  -999.00,5,    17.64,2,     1.07,2
      RUCT40_1,   A03,   121,  1,     11,     11,2,19931024,0417, 37.4080, -71.7373, 3442,   1609.0,   3.6439,  34.9619,2,  34.9535,2,    278.0,2,    15.68,2,  -999.00,5,    17.53,2,     1.07,2
      RUCT40_1,   A03,   121,  1,     10,    a10,2,19931024,0417, 37.4080, -71.7373, 3442,   1753.9,   3.5644,  34.9948,3,  34.9584,2,    275.3,2,    17.16,2,  -999.00,5,    17.10,2,     1.09,2
      RUCT40_1,   A03,   121,  1,      9,      9,2,19931024,0417, 37.4080, -71.7373, 3442,   2093.0,   3.3508,  34.9761,3,  34.9563,2,    275.3,2,    18.08,2,  -999.00,5,    17.51,2,     1.03,2
      RUCT40_1,   A03,   121,  1,      8,     a8,2,19931024,0417, 37.4080, -71.7373, 3442,   2246.9,   3.2044,  34.9661,2,  34.9535,2,    275.3,2,    19.64,2,  -999.00,5,    17.59,2,     1.07,2
      RUCT40_1,   A03,   121,  1,      7,      7,2,19931024,0417, 37.4080, -71.7373, 3442,   2463.5,   3.0016,  34.9465,2,  34.9432,2,    276.5,2,    21.01,2,  -999.00,5,    17.48,2,     1.07,2
      RUCT40_1,   A03,   121,  1,      6,    a23,2,19931024,0417, 37.4080, -71.7373, 3442,   2658.1,   2.7849,  34.9433,2,  34.9306,2,    276.9,2,    21.54,2,  -999.00,5,    17.14,2,     1.06,2
      RUCT40_1,   A03,   121,  1,      5,      5,2,19931024,0417, 37.4080, -71.7373, 3442,   2830.6,   2.5872,  34.9322,2,  34.9220,2,    282.5,2,    22.26,2,  -999.00,5,    17.03,2,     1.07,2
      RUCT40_1,   A03,   121,  1,      4,      4,2,19931024,0417, 37.4080, -71.7373, 3442,   2916.5,   2.4086,  34.9599,4,  34.9111,2,    280.8,2,    23.57,2,  -999.00,5,    16.96,2,     1.05,2
      RUCT40_1,   A03,   121,  1,      3,     a3,2,19931024,0417, 37.4080, -71.7373, 3442,   3136.8,   2.3202,  34.9044,2,  34.9062,2,    283.8,2,    25.70,2,  -999.00,5,    17.13,2,     1.07,2
      RUCT40_1,   A03,   121,  1,      2,      2,2,19931024,0417, 37.4080, -71.7373, 3442,   3340.4,   2.2020,  34.8994,2,  34.8960,2,    278.9,2,    30.28,2,  -999.00,5,    17.57,2,     1.09,2
      RUCT40_1,   A03,   121,  1,      1,      1,2,19931024,0417, 37.4080, -71.7373, 3442,   3427.7,   2.2010,  34.9039,2,  34.8960,2,    280.2,2,    31.08,2,  -999.00,5,    17.58,2,     1.13,2
      RUCT40_1,   A03,   122,  1,     24,    k17,2,19931024,0728, 37.4757, -71.9333, 3230,     10.0,  22.3591,  35.0598,3,  34.8905,2,    219.5,2,     1.81,2,     0.04,2,     0.14,2,     0.00,2
      RUCT40_1,   A03,   122,  1,     23,      6,2,19931024,0728, 37.4757, -71.9333, 3230,     50.0,  19.1851,  34.8721,3,  34.7680,2,    233.9,2,     1.78,2,     0.00,2,     0.16,2,     0.03,2
      RUCT40_1,   A03,   122,  1,     22,     22,2,19931024,0728, 37.4757, -71.9333, 3230,    101.7,  14.0401,  35.7139,3,  35.6733,2,    170.2,2,     7.73,2,     0.01,2,    12.84,2,     0.78,2
      RUCT40_1,   A03,   122,  1,     21,     18,2,19931024,0728, 37.4757, -71.9333, 3230,    296.3,   8.4315,  35.1558,2,  35.1522,2,    158.5,2,    17.58,2,     0.01,2,    23.19,2,     1.43,2
      RUCT40_1,   A03,   122,  1,     20,     15,2,19931024,0728, 37.4757, -71.9333, 3230,    388.2,   7.1511,  35.1003,2,  35.1098,2,    185.5,2,    16.94,2,     0.00,2,    22.20,2,     1.38,2
      RUCT40_1,   A03,   122,  1,     19,    k19,2,19931024,0728, 37.4757, -71.9333, 3230,    493.2,   5.2973,  34.9943,3,  35.0209,2,    228.1,2,    15.37,2,  -999.00,5,    19.84,2,     1.25,2
      RUCT40_1,   A03,   122,  1,     18,     24,2,19931024,0728, 37.4757, -71.9333, 3230,    688.5,   4.5664,  34.9852,2,  34.9994,2,    252.5,2,    14.31,2,  -999.00,5,    18.28,2,     1.15,2
      RUCT40_1,   A03,   122,  1,     17,     21,2,19931024,0728, 37.4757, -71.9333, 3230,    882.5,   4.1894,  34.9718,2,  34.9746,2,    262.9,2,    14.06,2,  -999.00,5,    17.76,2,     1.13,2
      RUCT40_1,   A03,   122,  1,     16,    a16,2,19931024,0728, 37.4757, -71.9333, 3230,   1029.0,   3.9931,  34.9637,2,  34.9635,2,    268.5,2,    14.18,2,  -999.00,5,    17.44,2,     1.13,2
      RUCT40_1,   A03,   122,  1,     15,     20,2,19931024,0728, 37.4757, -71.9333, 3230,   1177.5,   3.8520,  34.9462,2,  34.9557,2,    272.0,2,    14.46,2,  -999.00,5,    17.36,2,     1.11,2
      RUCT40_1,   A03,   122,  1,     14,     14,2,19931024,0728, 37.4757, -71.9333, 3230,   1327.6,   3.7478,  34.9509,2,  34.9486,2,    275.5,2,    14.67,2,  -999.00,5,    17.28,2,     1.11,2
      RUCT40_1,   A03,   122,  1,     13,    a13,2,19931024,0728, 37.4757, -71.9333, 3230,   1477.9,   3.6541,  34.9545,2,  34.9517,2,    273.2,2,    15.38,2,  -999.00,5,    17.31,2,     1.11,2
      RUCT40_1,   A03,   122,  1,     12,    k12,2,19931024,0728, 37.4757, -71.9333, 3230,   1631.8,   3.6172,  34.9670,2,  34.9600,2,    273.6,2,    15.86,2,  -999.00,5,    17.22,2,     1.11,2
      RUCT40_1,   A03,   122,  1,     11,     11,2,19931024,0728, 37.4757, -71.9333, 3230,   1776.0,   3.4990,  34.9607,2,  34.9549,2,    275.8,2,    16.67,2,  -999.00,5,    17.19,2,     1.11,2
      RUCT40_1,   A03,   122,  1,     10,    a10,2,19931024,0728, 37.4757, -71.9333, 3230,   1932.4,   3.4045,  34.9643,2,  34.9592,2,    273.1,2,    17.77,2,  -999.00,5,    17.35,2,     1.13,2
      RUCT40_1,   A03,   122,  1,      9,      9,2,19931024,0728, 37.4757, -71.9333, 3230,   2078.0,   3.2939,  34.9601,2,  34.9580,2,    273.5,2,    18.77,2,  -999.00,5,    17.34,2,     1.11,2
      RUCT40_1,   A03,   122,  1,      8,     a8,2,19931024,0728, 37.4757, -71.9333, 3230,   2228.2,   3.1183,  34.9527,2,  34.9492,2,    273.5,2,    19.94,2,  -999.00,5,    17.19,2,     1.11,2
      RUCT40_1,   A03,   122,  1,      7,      7,2,19931024,0728, 37.4757, -71.9333, 3230,   2375.4,   3.0014,  34.9460,2,  34.9436,2,    273.9,2,    20.60,2,  -999.00,5,    17.11,2,     1.11,2
      RUCT40_1,   A03,   122,  1,      6,    a23,2,19931024,0728, 37.4757, -71.9333, 3230,   2572.3,   2.8270,  34.9371,2,  34.9336,2,    275.6,2,    21.16,2,  -999.00,5,    16.99,2,     1.09,2
      RUCT40_1,   A03,   122,  1,      5,      5,2,19931024,0728, 37.4757, -71.9333, 3230,   2716.1,   2.6528,  34.9342,2,  34.9245,2,    279.9,2,    21.64,2,  -999.00,5,    16.79,2,     1.09,2
      RUCT40_1,   A03,   122,  1,      4,      4,2,19931024,0728, 37.4757, -71.9333, 3230,   2866.8,   2.4788,  34.9272,2,  34.9151,2,    281.0,2,    22.98,2,  -999.00,5,    16.75,2,     1.11,2
      RUCT40_1,   A03,   122,  1,      3,     a3,2,19931024,0728, 37.4757, -71.9333, 3230,   2922.6,   2.3257,  34.9618,4,  34.9066,2,    279.9,2,    24.93,2,  -999.00,5,    16.82,2,     1.10,2
      RUCT40_1,   A03,   122,  1,      2,      2,2,19931024,0728, 37.4757, -71.9333, 3230,   3134.5,   2.2571,  34.9095,2,  34.9001,2,    278.5,2,    27.08,2,  -999.00,5,    16.86,2,     1.13,2
      RUCT40_1,   A03,   122,  1,      1,      1,2,19931024,0728, 37.4757, -71.9333, 3230,   3237.4,   2.2421,  34.9103,2,  34.9011,2,    280.2,2,    28.28,2,  -999.00,5,    17.01,2,     1.11,2
      RUCT40_1,   A03,   123,  1,     24,    k17,2,19931024,1015, 37.5530, -72.1187, 3239,     21.0,  20.7167,  35.0355,3,  34.8922,2,    225.2,2,     2.03,2,     0.03,2,     0.13,2,     0.04,2
      RUCT40_1,   A03,   123,  1,     23,      6,2,19931024,1015, 37.5530, -72.1187, 3239,    103.5,  13.4809,  35.6171,3,  35.5729,2,    177.6,2,     7.32,2,     0.05,2,    12.32,2,     0.73,2
      RUCT40_1,   A03,   123,  1,     22,     22,2,19931024,1015, 37.5530, -72.1187, 3239,    231.1,   8.8139,  35.1002,2,  35.1108,2,    143.3,2,    19.47,2,     0.04,2,    25.36,2,     1.62,2
      RUCT40_1,   A03,   123,  1,     21,     18,2,19931024,1015, 37.5530, -72.1187, 3239,    289.7,   8.2997,  35.1232,2,  35.1291,2,    153.3,2,    18.09,2,     0.03,2,    24.39,2,     1.51,2
      RUCT40_1,   A03,   123,  1,     20,     15,2,19931024,1015, 37.5530, -72.1187, 3239,    427.6,   5.5698,  35.0077,3,  35.0369,2,    221.6,2,    15.35,2,     0.04,2,    20.01,2,     1.29,2
      RUCT40_1,   A03,   123,  1,     19,    k19,2,19931024,1015, 37.5530, -72.1187, 3239,    552.7,   4.9095,  34.9825,3,  35.0142,2,    246.0,2,    14.53,2,     0.00,2,    18.50,2,     1.23,2
      RUCT40_1,   A03,   123,  1,     18,     24,2,19931024,1015, 37.5530, -72.1187, 3239,    751.6,   4.3866,  34.9699,3,  34.9894,2,    258.6,2,    14.00,2,     0.00,2,    17.69,2,     1.15,2
      RUCT40_1,   A03,   123,  1,     17,    k21,2,19931024,1015, 37.5530, -72.1187, 3239,    918.4,   4.0602,  34.9885,3,  34.9655,2,    266.4,2,    13.93,2,     0.00,2,    17.26,2,     1.13,2
      RUCT40_1,   A03,   123,  1,     16,    a16,2,19931024,1015, 37.5530, -72.1187, 3239,    933.1,   4.0384,  34.9839,2,  34.9645,2,    268.1,2,    13.96,2,  -999.00,5,    17.27,2,     1.14,2
      RUCT40_1,   A03,   123,  1,     15,     20,2,19931024,1015, 37.5530, -72.1187, 3239,   1242.1,   3.7760,  34.9429,2,  34.9503,2,    275.5,2,    14.23,2,  -999.00,5,    17.03,2,     1.14,2
      RUCT40_1,   A03,   123,  1,     14,     14,2,19931024,1015, 37.5530, -72.1187, 3239,   1402.3,   3.7097,  34.9619,2,  34.9549,2,    274.1,2,    14.88,2,  -999.00,5,    17.00,2,     1.13,2
      RUCT40_1,   A03,   123,  1,     13,    a13,2,19931024,1015, 37.5530, -72.1187, 3239,   1618.0,   3.6227,  34.9573,2,  34.9604,2,    273.2,2,    15.99,2,  -999.00,5,    17.12,2,     1.15,2
      RUCT40_1,   A03,   123,  1,     12,    k12,2,19931024,1015, 37.5530, -72.1187, 3239,   1734.2,   3.5262,  34.9820,2,  34.9635,2,    272.3,2,    16.81,2,  -999.00,5,    17.05,2,     1.15,2
      RUCT40_1,   A03,   123,  1,     11,     11,2,19931024,1015, 37.5530, -72.1187, 3239,   1825.8,   3.4638,  34.9831,3,  34.9622,2,    273.2,2,    17.42,2,  -999.00,5,    17.05,2,     1.15,2
      RUCT40_1,   A03,   123,  1,     10,    a10,2,19931024,1015, 37.5530, -72.1187, 3239,   1932.4,   3.3750,  34.9634,2,  34.9578,2,    273.1,2,    17.87,2,  -999.00,5,    17.01,2,     1.16,2
      RUCT40_1,   A03,   123,  1,      9,      9,2,19931024,1015, 37.5530, -72.1187, 3239,   2016.6,   3.3126,  34.9484,2,  34.9559,2,    266.6,3,    18.22,2,  -999.00,5,    16.97,2,     1.15,2
      RUCT40_1,   A03,   123,  1,      8,     a8,2,19931024,1015, 37.5530, -72.1187, 3239,   2208.9,   3.1417,  34.9669,2,  34.9499,2,    273.1,2,    19.94,2,  -999.00,5,    16.94,2,     1.15,2
      RUCT40_1,   A03,   123,  1,      7,      7,2,19931024,1015, 37.5530, -72.1187, 3239,   2413.4,   2.9785,  34.9512,2,  34.9431,2,    273.9,2,    21.10,2,  -999.00,5,    16.90,2,     1.15,2
      RUCT40_1,   A03,   123,  1,      6,    a23,2,19931024,1015, 37.5530, -72.1187, 3239,   2605.7,   2.7825,  34.9280,2,  34.9326,2,    276.9,2,    21.97,2,  -999.00,5,    16.83,2,     1.15,2
      RUCT40_1,   A03,   123,  1,      5,      5,2,19931024,1015, 37.5530, -72.1187, 3239,   2803.3,   2.5905,  34.9387,2,  34.9245,2,    278.2,2,    21.94,2,  -999.00,5,    16.60,2,     1.14,2
      RUCT40_1,   A03,   123,  1,      4,      4,2,19931024,1015, 37.5530, -72.1187, 3239,   2968.0,   2.4175,  34.9344,3,  34.9101,2,    282.3,2,    23.38,2,  -999.00,5,    16.49,2,     1.13,2
      RUCT40_1,   A03,   123,  1,      3,     a3,2,19931024,1015, 37.5530, -72.1187, 3239,   3148.8,   2.3170,  34.9098,2,  34.9038,2,    280.7,2,    25.64,2,  -999.00,5,    16.69,2,     1.15,2
      RUCT40_1,   A03,   123,  1,      2,      2,2,19931024,1015, 37.5530, -72.1187, 3239,   3194.9,   2.2926,  34.9056,2,  34.9027,2,    278.5,2,    26.23,2,  -999.00,5,    16.76,2,     1.15,2
      RUCT40_1,   A03,   123,  1,      1,      1,2,19931024,1015, 37.5530, -72.1187, 3239,   3241.4,   2.2766,  34.9118,2,  34.9031,2,    280.2,2,    27.03,2,  -999.00,5,    16.76,2,     1.15,2
      RUCT40_1,   A03,   124,  1,     24,    k17,2,19931024,1254, 37.6227, -72.2883, 3127,     11.4,  20.7869,  35.0343,3,  34.9230,2,    226.5,2,     2.06,2,     0.00,2,     0.00,2,     0.03,2
      RUCT40_1,   A03,   124,  1,     23,      6,2,19931024,1254, 37.6227, -72.2883, 3127,     50.3,  16.7224,  35.5803,3,  35.5146,2,    177.6,2,     5.52,2,     0.07,2,     6.22,2,     0.46,2
      RUCT40_1,   A03,   124,  1,     22,     22,2,19931024,1254, 37.6227, -72.2883, 3127,    138.3,  12.2272,  35.6076,3,  35.5697,2,    134.9,2,    12.06,2,     0.02,2,    19.60,2,     1.21,2
      RUCT40_1,   A03,   124,  1,     21,     18,2,19931024,1254, 37.6227, -72.2883, 3127,    296.3,   8.2793,  35.1297,2,  35.1352,2,    145.0,2,    17.61,2,     0.01,2,    23.87,2,     1.47,2
      RUCT40_1,   A03,   124,  1,     20,     15,2,19931024,1254, 37.6227, -72.2883, 3127,    382.4,   6.6324,  35.0578,2,  35.0747,2,    190.7,2,    16.99,2,     0.01,2,    22.11,2,     1.38,2
      RUCT40_1,   A03,   124,  1,     19,    k19,2,19931024,1254, 37.6227, -72.2883, 3127,    500.1,   5.2416,  34.9972,3,  35.0272,2,    230.7,2,    15.01,2,     0.00,2,    19.38,2,     1.25,2
      RUCT40_1,   A03,   124,  1,     18,     24,2,19931024,1254, 37.6227, -72.2883, 3127,    696.0,   4.5631,  34.9918,2,  34.9992,2,    252.5,2,    14.12,2,  -999.00,5,    18.19,2,     1.17,2
      RUCT40_1,   A03,   124,  1,     17,    k21,2,19931024,1254, 37.6227, -72.2883, 3127,    871.5,   4.2431,  34.9690,2,  34.9785,2,    262.9,2,    14.04,2,  -999.00,5,    17.72,2,     1.14,2
      RUCT40_1,   A03,   124,  1,     16,    a16,2,19931024,1254, 37.6227, -72.2883, 3127,    989.3,   4.0619,  34.9586,2,  34.9647,2,    273.3,2,    13.95,2,  -999.00,5,    17.46,2,     1.13,2
      RUCT40_1,   A03,   124,  1,     15,     20,2,19931024,1254, 37.6227, -72.2883, 3127,   1128.5,   3.8800,  34.9391,2,  34.9521,2,    275.5,2,    14.05,2,  -999.00,5,    17.20,2,     1.13,2
      RUCT40_1,   A03,   124,  1,     14,     14,2,19931024,1254, 37.6227, -72.2883, 3127,   1307.3,   3.7455,  34.9410,2,  34.9456,2,    275.9,2,    14.20,2,  -999.00,5,    17.07,2,     1.13,2
      RUCT40_1,   A03,   124,  1,     13,    a13,2,19931024,1254, 37.6227, -72.2883, 3127,   1498.7,   3.6527,  34.9433,2,  34.9472,2,    275.0,2,    14.91,2,  -999.00,5,    17.10,2,     1.11,2
      RUCT40_1,   A03,   124,  1,     12,    k12,2,19931024,1254, 37.6227, -72.2883, 3127,   1741.9,   3.5241,  34.9686,2,  34.9590,2,    272.3,2,    16.51,2,  -999.00,5,    17.17,2,     1.13,2
      RUCT40_1,   A03,   124,  1,     11,     11,2,19931024,1254, 37.6227, -72.2883, 3127,   1902.0,   3.4163,  34.9642,2,  34.9598,2,    274.0,2,    17.68,2,  -999.00,5,    17.12,2,     1.13,2
      RUCT40_1,   A03,   124,  1,     10,    a10,2,19931024,1254, 37.6227, -72.2883, 3127,   1986.2,   3.3341,  34.9593,2,  34.9566,2,    273.1,2,    18.44,2,  -999.00,5,    17.12,2,     1.13,2
      RUCT40_1,   A03,   124,  1,      9,      9,2,19931024,1254, 37.6227, -72.2883, 3127,   2078.3,   3.2463,  34.9579,2,  34.9521,2,    273.1,2,    18.72,2,  -999.00,5,    16.98,2,     1.12,2
      RUCT40_1,   A03,   124,  1,      8,     a8,2,19931024,1254, 37.6227, -72.2883, 3127,   2186.2,   3.1368,  34.9614,2,  34.9482,2,    272.2,2,    19.46,2,  -999.00,5,    17.02,2,     1.15,2
      RUCT40_1,   A03,   124,  1,      7,      7,2,19931024,1254, 37.6227, -72.2883, 3127,   2356.7,   2.9736,  34.9519,2,  34.9417,2,    273.9,2,    20.91,2,  -999.00,5,    16.97,2,     1.14,2
      RUCT40_1,   A03,   124,  1,      6,    a23,2,19931024,1254, 37.6227, -72.2883, 3127,   2552.2,   2.7918,  34.9417,2,  34.9295,2,    278.7,2,    22.12,2,  -999.00,5,    16.92,2,     1.13,2
      RUCT40_1,   A03,   124,  1,      5,      5,2,19931024,1254, 37.6227, -72.2883, 3127,   2738.5,   2.5819,  34.9245,2,  34.9200,2,    279.1,2,    22.85,2,  -999.00,5,    16.75,2,     1.17,2
      RUCT40_1,   A03,   124,  1,      4,      4,2,19931024,1254, 37.6227, -72.2883, 3127,   2856.2,   2.4737,  34.9241,2,  34.9137,2,    284.9,2,    23.23,2,  -999.00,5,    16.74,2,     1.14,2
      RUCT40_1,   A03,   124,  1,      3,     a3,2,19931024,1254, 37.6227, -72.2883, 3127,   2913.6,   2.3703,  34.9301,4,  34.9080,2,    279.9,2,    24.13,2,  -999.00,5,    16.54,2,     1.13,2
      RUCT40_1,   A03,   124,  1,      2,      2,2,19931024,1254, 37.6227, -72.2883, 3127,   2943.8,   2.2764,  34.9817,4,  34.9027,2,    280.2,2,    27.14,2,  -999.00,5,    16.72,2,     1.15,2
      RUCT40_1,   A03,   124,  1,      1,      1,2,19931024,1254, 37.6227, -72.2883, 3127,   2960.2,   2.2764,  34.9948,4,  34.9027,2,    278.5,2,    27.72,2,  -999.00,5,    16.67,2,     1.13,2
      RUCT40_1,   A03,   125,  1,     24,    k17,2,19931024,1530, 37.7000, -72.4540, 2961,     11.4,  20.4011,  34.7780,4,  34.7002,2,    228.3,2,     0.70,2,     0.00,2,     0.02,2,     0.04,2
      RUCT40_1,   A03,   125,  1,     23,      6,2,19931024,1530, 37.7000, -72.4540, 2961,     60.2,  14.6761,  35.0966,2,  35.0893,2,    206.9,2,     4.62,2,     0.09,2,     5.64,2,     0.48,2
      RUCT40_1,   A03,   125,  1,     22,     22,2,19931024,1530, 37.7000, -72.4540, 2961,    152.4,  12.3875,  35.5890,3,  35.5593,2,    151.9,2,    10.17,2,     0.03,2,    18.00,2,     1.13,2
      RUCT40_1,   A03,   125,  1,     21,     18,2,19931024,1530, 37.7000, -72.4540, 2961,    296.3,   8.1859,  35.0543,2,  35.0690,2,    142.4,2,    19.91,2,     0.03,2,    26.15,2,     1.64,2
      RUCT40_1,   A03,   125,  1,     20,     15,2,19931024,1530, 37.7000, -72.4540, 2961,    349.8,   7.6549,  35.0958,2,  35.1072,2,    166.7,2,    16.95,2,     0.03,2,    23.74,2,     1.49,2
      RUCT40_1,   A03,   125,  1,     19,    k19,2,19931024,1530, 37.7000, -72.4540, 2961,    467.7,   5.7335,  35.0098,3,  35.0495,2,    217.7,2,    15.09,2,     0.01,2,    20.55,2,     1.31,2
      RUCT40_1,   A03,   125,  1,     18,     24,2,19931024,1530, 37.7000, -72.4540, 2961,    581.4,   4.9519,  34.9789,3,  35.0175,2,    239.9,2,    14.22,2,  -999.00,5,    19.00,2,     1.23,2
      RUCT40_1,   A03,   125,  1,     17,    k21,2,19931024,1530, 37.7000, -72.4540, 2961,    717.8,   4.5154,  34.9490,4,  34.9913,2,    254.2,2,    13.63,2,  -999.00,5,    18.12,2,     1.19,2
      RUCT40_1,   A03,   125,  1,     16,    a16,2,19931024,1530, 37.7000, -72.4540, 2961,    888.0,   4.2021,  34.9509,3,  34.9732,2,    264.2,2,    13.34,2,  -999.00,5,    17.62,2,     1.15,2
      RUCT40_1,   A03,   125,  1,     15,     20,2,19931024,1530, 37.7000, -72.4540, 2961,   1017.0,   4.0077,  34.9592,2,  34.9626,2,    270.3,2,    13.50,2,  -999.00,5,    17.43,2,     1.19,2
      RUCT40_1,   A03,   125,  1,     14,     14,2,19931024,1530, 37.7000, -72.4540, 2961,   1159.5,   3.8419,  34.9518,2,  34.9535,2,    273.3,2,    13.59,2,  -999.00,5,    17.28,2,     1.13,2
      RUCT40_1,   A03,   125,  1,     13,    a13,2,19931024,1530, 37.7000, -72.4540, 2961,   1305.6,   3.7112,  34.9450,2,  34.9484,2,    273.2,2,    14.04,2,  -999.00,5,    17.22,2,     0.99,2
      RUCT40_1,   A03,   125,  1,     12,    k12,2,19931024,1530, 37.7000, -72.4540, 2961,   1481.3,   3.6223,  34.9402,2,  34.9488,2,    275.0,2,    14.57,2,  -999.00,5,    17.11,2,     1.13,2
      RUCT40_1,   A03,   125,  1,     11,     11,2,19931024,1530, 37.7000, -72.4540, 2961,   1658.4,   3.5390,  34.9606,2,  34.9537,2,    275.4,2,    15.74,2,  -999.00,5,    17.16,2,     1.12,2
      RUCT40_1,   A03,   125,  1,     10,    a10,2,19931024,1530, 37.7000, -72.4540, 2961,   1799.1,   3.4256,  34.9616,2,  34.9563,2,    273.6,2,    16.85,2,  -999.00,5,    17.18,2,     1.15,2
      RUCT40_1,   A03,   125,  1,      9,      9,2,19931024,1530, 37.7000, -72.4540, 2961,   1944.2,   3.3197,  34.9627,2,  34.9570,2,    272.2,2,    18.01,2,  -999.00,5,    17.16,2,     1.13,2
      RUCT40_1,   A03,   125,  1,      8,     a8,2,19931024,1530, 37.7000, -72.4540, 2961,   2155.7,   3.1234,  34.9567,2,  34.9563,2,    271.8,2,    19.36,2,  -999.00,5,    17.26,2,     1.15,2
      RUCT40_1,   A03,   125,  1,      7,      7,2,19931024,1530, 37.7000, -72.4540, 2961,   2350.0,   2.9442,  34.9527,2,  34.9407,2,    273.9,2,    20.79,2,  -999.00,5,    17.15,2,     1.15,2
      RUCT40_1,   A03,   125,  1,      6,    a23,2,19931024,1530, 37.7000, -72.4540, 2961,   2549.8,   2.7369,  34.9374,2,  34.9291,2,    275.6,2,    21.60,2,  -999.00,5,    16.97,2,     1.13,2
      RUCT40_1,   A03,   125,  1,      5,      5,2,19931024,1530, 37.7000, -72.4540, 2961,   2685.0,   2.5835,  34.9148,2,  34.9233,2,    279.1,2,    21.73,2,  -999.00,5,    16.90,2,     1.13,2
      RUCT40_1,   A03,   125,  1,      4,      4,2,19931024,1530, 37.7000, -72.4540, 2961,   2796.3,   2.4744,  34.9277,2,  34.9139,2,    283.1,2,    22.26,2,  -999.00,5,    16.59,2,     1.12,2
      RUCT40_1,   A03,   125,  1,      3,     a3,2,19931024,1530, 37.7000, -72.4540, 2961,   2871.4,   2.4068,  34.9146,2,  34.9101,2,    280.3,2,    23.10,2,  -999.00,5,    16.54,2,     1.13,2
      RUCT40_1,   A03,   125,  1,      2,      2,2,19931024,1530, 37.7000, -72.4540, 2961,   2933.4,   2.3645,  34.9217,2,  34.9078,2,    278.9,2,    24.09,2,  -999.00,5,    16.59,2,     1.13,2
      RUCT40_1,   A03,   125,  1,      1,      1,2,19931024,1530, 37.7000, -72.4540, 2961,   2945.9,   2.3532,  34.9281,3,  34.9084,2,    278.9,2,    25.03,2,  -999.00,5,    16.54,2,     1.15,2
      RUCT40_1,   A03,   126,  1,     24,    k17,2,19931024,1805, 37.7747, -72.6343, 2855,     10.3,  20.2281,  34.9896,3,  34.8824,2,    230.4,2,     2.88,2,     0.02,2,     0.20,2,     0.03,2
      RUCT40_1,   A03,   126,  1,     23,      6,2,19931024,1805, 37.7747, -72.6343, 2855,     84.1,  13.9865,  35.4354,2,  35.4200,2,    194.2,2,     6.20,2,     0.04,2,     8.69,2,     0.55,2
      RUCT40_1,   A03,   126,  1,     22,     22,2,19931024,1805, 37.7747, -72.6343, 2855,    142.1,  12.5632,  35.5017,3,  35.4830,2,    185.5,2,     8.53,2,     0.03,2,    13.79,2,     0.89,2
      RUCT40_1,   A03,   126,  1,     21,     18,2,19931024,1805, 37.7747, -72.6343, 2855,    350.6,   7.5012,  35.0800,3,  35.1011,2,    174.2,2,    17.36,2,     0.01,2,    22.17,2,     1.42,2
